epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241881078,2021-11-30T10.11.21.078,36.800,-275.976,-4.329,-135.976
1638241881088,2021-11-30T10.11.21.088,36.810,-237.927,11.159,-51.402
1638241881098,2021-11-30T10.11.21.098,36.820,-135.976,-9.573,17.622
1638241881108,2021-11-30T10.11.21.108,36.830,-39.939,-34.329,52.073
1638241881118,2021-11-30T10.11.21.118,36.840,50.854,-46.707,74.695
1638241881128,2021-11-30T10.11.21.128,36.850,122.317,-55.122,92.012
1638241881138,2021-11-30T10.11.21.138,36.860,155.915,-68.720,105.549
1638241881148,2021-11-30T10.11.21.148,36.870,180.549,-84.207,115.488
1638241881158,2021-11-30T10.11.21.158,36.880,199.939,-95.610,127.073
1638241881168,2021-11-30T10.11.21.168,36.890,207.195,-101.585,144.756
1638241881178,2021-11-30T10.11.21.178,36.900,203.659,-105.793,168.659
1638241881188,2021-11-30T10.11.21.188,36.910,197.988,-109.329,194.329
1638241881198,2021-11-30T10.11.21.198,36.920,189.085,-109.573,220.305
1638241881208,2021-11-30T10.11.21.208,36.930,175.244,-107.622,240.244
1638241881218,2021-11-30T10.11.21.218,36.940,162.805,-106.707,259.878
1638241881228,2021-11-30T10.11.21.228,36.950,145.061,-105.000,278.476
1638241881238,2021-11-30T10.11.21.238,36.960,130.366,-104.939,293.049
1638241881248,2021-11-30T10.11.21.248,36.970,115.732,-104.329,306.220
1638241881258,2021-11-30T10.11.21.258,36.980,96.646,-104.146,319.268
1638241881268,2021-11-30T10.11.21.268,36.990,82.195,-103.354,335.854
1638241881278,2021-11-30T10.11.21.278,37.000,63.293,-97.683,352.561
1638241881288,2021-11-30T10.11.21.288,37.010,46.220,-94.695,367.927
1638241881298,2021-11-30T10.11.21.298,37.020,32.073,-96.829,377.805
1638241881308,2021-11-30T10.11.21.308,37.030,26.829,-103.415,384.573
1638241881318,2021-11-30T10.11.21.318,37.040,29.390,-111.707,392.500
1638241881328,2021-11-30T10.11.21.328,37.050,38.171,-120.976,397.805
1638241881338,2021-11-30T10.11.21.338,37.060,49.878,-132.378,402.866
1638241881348,2021-11-30T10.11.21.348,37.070,64.878,-141.524,400.183
1638241881358,2021-11-30T10.11.21.358,37.080,102.317,-148.293,385.305
1638241881368,2021-11-30T10.11.21.368,37.090,143.354,-142.805,354.512
1638241881378,2021-11-30T10.11.21.378,37.100,163.232,-114.085,311.037
1638241881388,2021-11-30T10.11.21.388,37.110,179.024,-81.280,242.439
1638241881398,2021-11-30T10.11.21.398,37.120,177.866,-61.707,165.427
1638241881408,2021-11-30T10.11.21.408,37.130,139.512,-54.390,122.988
1638241881418,2021-11-30T10.11.21.418,37.140,90.305,-41.341,72.195
1638241881428,2021-11-30T10.11.21.428,37.150,44.817,-10.610,13.415
1638241881438,2021-11-30T10.11.21.438,37.160,26.220,13.537,-42.744
1638241881448,2021-11-30T10.11.21.448,37.170,35.061,27.256,-99.451
1638241881458,2021-11-30T10.11.21.458,37.180,112.378,33.415,-165.793
1638241881468,2021-11-30T10.11.21.468,37.190,181.646,51.707,-180.427
1638241881478,2021-11-30T10.11.21.478,37.200,95.732,53.720,-89.024
1638241881488,2021-11-30T10.11.21.488,37.210,-11.707,15.793,-74.024
1638241881498,2021-11-30T10.11.21.498,37.220,73.232,-21.341,-188.537
1638241881508,2021-11-30T10.11.21.508,37.230,173.598,-96.098,-235.793
1638241881518,2021-11-30T10.11.21.518,37.240,-20.122,-31.220,-251.341
1638241881528,2021-11-30T10.11.21.528,37.250,-48.841,94.634,-269.634
1638241881538,2021-11-30T10.11.21.538,37.260,142.317,-13.963,-200.732
1638241881548,2021-11-30T10.11.21.548,37.270,31.768,-46.280,-196.707
1638241881558,2021-11-30T10.11.21.558,37.280,-124.878,35.488,-132.866
1638241881568,2021-11-30T10.11.21.568,37.290,-144.268,78.476,-79.329
1638241881578,2021-11-30T10.11.21.578,37.300,-107.927,69.573,-56.037
1638241881588,2021-11-30T10.11.21.588,37.310,-81.890,42.988,-59.085
1638241881598,2021-11-30T10.11.21.598,37.320,-64.085,17.866,-55.366
1638241881608,2021-11-30T10.11.21.608,37.330,-65.732,18.537,-50.671
1638241881618,2021-11-30T10.11.21.618,37.340,-61.037,22.195,-50.549
1638241881628,2021-11-30T10.11.21.628,37.350,-43.415,16.220,-54.817
1638241881638,2021-11-30T10.11.21.638,37.360,-17.927,12.439,-57.744
1638241881648,2021-11-30T10.11.21.648,37.370,-8.963,9.207,-52.195
1638241881658,2021-11-30T10.11.21.658,37.380,-10.183,9.573,-43.293
1638241881668,2021-11-30T10.11.21.668,37.390,-10.000,12.500,-39.024
1638241881678,2021-11-30T10.11.21.678,37.400,-13.841,15.244,-35.305
1638241881688,2021-11-30T10.11.21.688,37.410,-26.280,15.610,-29.512
1638241881698,2021-11-30T10.11.21.698,37.420,-35.854,16.646,-23.841
1638241881708,2021-11-30T10.11.21.708,37.430,-36.098,18.110,-21.280
1638241881718,2021-11-30T10.11.21.718,37.440,-31.463,16.768,-21.280
1638241881728,2021-11-30T10.11.21.728,37.450,-27.439,14.390,-24.634
1638241881738,2021-11-30T10.11.21.738,37.460,-27.012,13.476,-28.354
1638241881748,2021-11-30T10.11.21.748,37.470,-26.220,14.329,-31.829
1638241881758,2021-11-30T10.11.21.758,37.480,-25.000,15.061,-34.939
1638241881768,2021-11-30T10.11.21.768,37.490,-24.695,15.366,-37.256
1638241881778,2021-11-30T10.11.21.778,37.500,-23.232,16.098,-39.207
1638241881788,2021-11-30T10.11.21.788,37.510,-18.293,17.012,-41.524
1638241881798,2021-11-30T10.11.21.798,37.520,-12.988,17.256,-44.817
1638241881808,2021-11-30T10.11.21.808,37.530,-13.171,17.500,-48.476
1638241881818,2021-11-30T10.11.21.818,37.540,-13.476,18.415,-51.829
1638241881828,2021-11-30T10.11.21.828,37.550,-11.402,20.244,-54.634
1638241881838,2021-11-30T10.11.21.838,37.560,-8.902,22.439,-55.671
1638241881848,2021-11-30T10.11.21.848,37.570,-10.854,24.146,-59.207
1638241881858,2021-11-30T10.11.21.858,37.580,-10.000,25.915,-61.768
1638241881868,2021-11-30T10.11.21.868,37.590,-7.317,28.293,-64.024
1638241881878,2021-11-30T10.11.21.878,37.600,-5.244,30.305,-68.415
1638241881888,2021-11-30T10.11.21.888,37.610,-2.866,32.134,-72.805
1638241881898,2021-11-30T10.11.21.898,37.620,-1.768,33.780,-77.866
1638241881908,2021-11-30T10.11.21.908,37.630,-1.159,36.768,-83.171
1638241881918,2021-11-30T10.11.21.918,37.640,0.427,40.915,-86.280
1638241881928,2021-11-30T10.11.21.928,37.650,6.341,44.878,-88.963
1638241881938,2021-11-30T10.11.21.938,37.660,15.671,48.110,-93.415
1638241881948,2021-11-30T10.11.21.948,37.670,22.012,50.488,-101.220
1638241881958,2021-11-30T10.11.21.958,37.680,27.073,53.354,-107.134
1638241881968,2021-11-30T10.11.21.968,37.690,30.793,55.549,-115.732
1638241881978,2021-11-30T10.11.21.978,37.700,31.768,58.415,-121.402
1638241881988,2021-11-30T10.11.21.988,37.710,34.634,60.915,-130.671
1638241881998,2021-11-30T10.11.21.998,37.720,32.012,62.866,-136.890
1638241882008,2021-11-30T10.11.22.008,37.730,24.573,63.598,-137.195
1638241882018,2021-11-30T10.11.22.018,37.740,15.854,66.524,-142.683
1638241882028,2021-11-30T10.11.22.028,37.750,3.049,69.634,-147.073
1638241882038,2021-11-30T10.11.22.038,37.760,-9.939,74.024,-150.488
1638241882048,2021-11-30T10.11.22.048,37.770,-15.488,80.000,-158.537
1638241882058,2021-11-30T10.11.22.058,37.780,-20.366,87.256,-171.220
1638241882068,2021-11-30T10.11.22.068,37.790,-39.390,105.915,-160.854
1638241882078,2021-11-30T10.11.22.078,37.800,-70.915,120.122,-141.585
1638241882088,2021-11-30T10.11.22.088,37.810,-77.073,123.963,-131.646
1638241882098,2021-11-30T10.11.22.098,37.820,-9.939,127.073,-133.902
1638241882108,2021-11-30T10.11.22.108,37.830,88.537,133.232,-170.854
1638241882118,2021-11-30T10.11.22.118,37.840,127.744,139.695,-206.707
1638241882128,2021-11-30T10.11.22.128,37.850,118.171,130.732,-205.732
1638241882138,2021-11-30T10.11.22.138,37.860,111.037,112.073,-203.476
1638241882148,2021-11-30T10.11.22.148,37.870,140.061,105.915,-180.366
1638241882158,2021-11-30T10.11.22.158,37.880,172.256,114.024,-145.305
1638241882168,2021-11-30T10.11.22.168,37.890,159.451,120.854,-124.390
1638241882178,2021-11-30T10.11.22.178,37.900,148.659,119.085,-93.720
1638241882188,2021-11-30T10.11.22.188,37.910,93.232,103.049,-56.890
1638241882198,2021-11-30T10.11.22.198,37.920,40.000,104.146,-64.939
1638241882208,2021-11-30T10.11.22.208,37.930,-2.256,117.622,-25.122
1638241882218,2021-11-30T10.11.22.218,37.940,-35.732,110.793,49.817
1638241882228,2021-11-30T10.11.22.228,37.950,-51.463,105.000,102.866
1638241882238,2021-11-30T10.11.22.238,37.960,-51.159,102.073,130.793
1638241882248,2021-11-30T10.11.22.248,37.970,-34.878,96.098,140.915
1638241882258,2021-11-30T10.11.22.258,37.980,-0.122,88.354,142.622
1638241882268,2021-11-30T10.11.22.268,37.990,17.988,84.146,168.537
1638241882278,2021-11-30T10.11.22.278,38.000,26.890,80.732,202.988
1638241882288,2021-11-30T10.11.22.288,38.010,40.427,76.220,230.793
1638241882298,2021-11-30T10.11.22.298,38.020,58.293,71.280,254.512
1638241882308,2021-11-30T10.11.22.308,38.030,77.256,66.646,272.683
1638241882318,2021-11-30T10.11.22.318,38.040,103.293,59.634,286.098
1638241882328,2021-11-30T10.11.22.328,38.050,126.220,52.744,298.110
1638241882338,2021-11-30T10.11.22.338,38.060,152.439,44.634,307.866
1638241882348,2021-11-30T10.11.22.348,38.070,177.805,36.280,315.732
1638241882358,2021-11-30T10.11.22.358,38.080,199.024,29.268,320.671
1638241882368,2021-11-30T10.11.22.368,38.090,221.159,22.256,322.561
1638241882378,2021-11-30T10.11.22.378,38.100,237.744,13.537,322.073
1638241882388,2021-11-30T10.11.22.388,38.110,246.890,7.622,319.878
1638241882398,2021-11-30T10.11.22.398,38.120,258.110,5.244,318.659
1638241882408,2021-11-30T10.11.22.408,38.130,270.854,3.171,318.902
1638241882418,2021-11-30T10.11.22.418,38.140,284.207,0.183,316.951
1638241882428,2021-11-30T10.11.22.428,38.150,301.037,-3.293,311.951
